roundID,subjectID,numSelected,payoff
{"class":"gov.sandia.genlist.survey.Survey","id":9,"surveyAnswers":{"question7":"4","question6":"3","question8":"4","question1":"3","question2":"3","question3":"3","question4":"2","question5":"2"},"surveyCompletionTime":1453310372478,"surveyName":"Group Identity Questions","username":"c22"}
{"class":"gov.sandia.genlist.survey.Survey","id":10,"surveyAnswers":{"question1":"4","question2":"2","question3":"5","question4":"3","question5":"3"},"surveyCompletionTime":1453310386926,"surveyName":"Trust Questions","username":"c22"}
{"class":"gov.sandia.genlist.survey.Survey","id":11,"surveyAnswers":{"question7":"1","question6":"2","question8":"4","question1":"1","question2":"3","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453310415177,"surveyName":"Group Identity Questions","username":"e21"}
{"class":"gov.sandia.genlist.survey.Survey","id":12,"surveyAnswers":{"question1":"4","question2":"3","question3":"4","question4":"4","question5":"5"},"surveyCompletionTime":1453310423560,"surveyName":"Trust Questions","username":"e21"}
{"class":"gov.sandia.genlist.survey.Survey","id":13,"surveyAnswers":{"question7":"2","question6":"3","question8":"6","question1":"3","question2":"3","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453311298936,"surveyName":"Group Identity Questions","username":"lins"}
{"class":"gov.sandia.genlist.survey.Survey","id":14,"surveyAnswers":{"question1":"5","question2":"4","question3":"5","question4":"4","question5":"5"},"surveyCompletionTime":1453311310586,"surveyName":"Trust Questions","username":"lins"}
{"class":"gov.sandia.genlist.survey.Survey","id":15,"surveyAnswers":{"question7":"2","question6":"3","question8":"6","question1":"2","question2":"2","question3":"2","question4":"1","question5":"1"},"surveyCompletionTime":1453311369491,"surveyName":"Group Identity Questions","username":"smurphy"}
{"class":"gov.sandia.genlist.survey.Survey","id":16,"surveyAnswers":{"question1":"3","question2":"3","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453311387179,"surveyName":"Trust Questions","username":"smurphy"}
{"class":"gov.sandia.genlist.survey.Survey","id":17,"surveyAnswers":{"question7":"2","question6":"4","question8":"7","question1":"3","question2":"2","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453311824013,"surveyName":"Group Identity Questions","username":"Olive33"}
{"class":"gov.sandia.genlist.survey.Survey","id":18,"surveyAnswers":{"question1":"4","question2":"3","question3":"4","question4":"4","question5":"3"},"surveyCompletionTime":1453311837670,"surveyName":"Trust Questions","username":"Olive33"}
{"class":"gov.sandia.genlist.survey.Survey","id":19,"surveyAnswers":{"question7":"2","question6":"4","question8":"3","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453312585569,"surveyName":"Group Identity Questions","username":"Donut"}
{"class":"gov.sandia.genlist.survey.Survey","id":20,"surveyAnswers":{"question1":"4","question2":"2","question3":"2","question4":"3","question5":"1"},"surveyCompletionTime":1453312606733,"surveyName":"Trust Questions","username":"Donut"}
{"class":"gov.sandia.genlist.survey.Survey","id":21,"surveyAnswers":{"question7":"4","question6":"2","question8":"10","question1":"3","question2":"3","question3":"3","question4":"2","question5":"2"},"surveyCompletionTime":1453312792429,"surveyName":"Group Identity Questions","username":"mznikki"}
{"class":"gov.sandia.genlist.survey.Survey","id":22,"surveyAnswers":{"question1":"5","question2":"5","question3":"5","question4":"5","question5":"5"},"surveyCompletionTime":1453312814164,"surveyName":"Trust Questions","username":"mznikki"}
{"class":"gov.sandia.genlist.survey.Survey","id":23,"surveyAnswers":{"question6":"2","question1":"1","question2":"2","question3":"3","question4":"4","question5":"2"},"surveyCompletionTime":1453314207682,"surveyName":"Could we fly from London to New York in an hour?","username":"fli527"}
{"class":"gov.sandia.genlist.survey.Survey","id":24,"surveyAnswers":{"question6":"2","question1":"3","question2":"1","question3":"4","question4":"3","question5":"1"},"surveyCompletionTime":1453314304897,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"fli527"}
{"class":"gov.sandia.genlist.survey.Survey","id":25,"surveyAnswers":{"question6":"4","question1":"1","question2":"2","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453314326697,"surveyName":"Could we fly from London to New York in an hour?","username":"Gambit"}
{"class":"gov.sandia.genlist.survey.Survey","id":26,"surveyAnswers":{"question7":"2","question6":"3","question8":"5","question1":"2","question2":"2","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453314333655,"surveyName":"Group Identity Questions","username":"fli527"}
{"class":"gov.sandia.genlist.survey.Survey","id":27,"surveyAnswers":{"question1":"5","question2":"5","question3":"4","question4":"5","question5":"5"},"surveyCompletionTime":1453314347626,"surveyName":"Trust Questions","username":"fli527"}
{"class":"gov.sandia.genlist.survey.Survey","id":28,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453314480580,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Gambit"}
{"class":"gov.sandia.genlist.survey.Survey","id":29,"surveyAnswers":{"question7":"4","question6":"3","question8":"3","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453314583114,"surveyName":"Group Identity Questions","username":"Gambit"}
{"class":"gov.sandia.genlist.survey.Survey","id":30,"surveyAnswers":{"question1":"5","question2":"3","question3":"3","question4":"3","question5":"4"},"surveyCompletionTime":1453314615802,"surveyName":"Trust Questions","username":"Gambit"}
{"class":"gov.sandia.genlist.survey.Survey","id":31,"surveyAnswers":{"question7":"2","question6":"5","question8":"3","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453320044223,"surveyName":"Group Identity Questions","username":"RyanR2"}
{"class":"gov.sandia.genlist.survey.Survey","id":32,"surveyAnswers":{"question1":"2","question2":"3","question3":"4","question4":"5","question5":"4"},"surveyCompletionTime":1453320065261,"surveyName":"Trust Questions","username":"RyanR2"}
{"class":"gov.sandia.genlist.survey.Survey","id":33,"surveyAnswers":{"question7":"2","question6":"2","question8":"6","question1":"2","question2":"2","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453322259933,"surveyName":"Group Identity Questions","username":"catlady"}
{"class":"gov.sandia.genlist.survey.Survey","id":34,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453322271970,"surveyName":"Trust Questions","username":"catlady"}
{"class":"gov.sandia.genlist.survey.Survey","id":35,"surveyAnswers":{"question7":"1","question6":"4","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453333679936,"surveyName":"Group Identity Questions","username":"Bob"}
{"class":"gov.sandia.genlist.survey.Survey","id":36,"surveyAnswers":{"question1":"5","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453333699419,"surveyName":"Trust Questions","username":"Bob"}
{"class":"gov.sandia.genlist.survey.Survey","id":37,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"4","question5":"2"},"surveyCompletionTime":1453337077050,"surveyName":"Could we fly from London to New York in an hour?","username":"vaco64"}
{"class":"gov.sandia.genlist.survey.Survey","id":38,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"2","question5":"3"},"surveyCompletionTime":1453337299517,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"vaco64"}
{"class":"gov.sandia.genlist.survey.Survey","id":39,"surveyAnswers":{"question7":"3","question6":"3","question8":"5","question1":"3","question2":"2","question3":"1","question4":"1","question5":"2"},"surveyCompletionTime":1453337382035,"surveyName":"Group Identity Questions","username":"vaco64"}
{"class":"gov.sandia.genlist.survey.Survey","id":40,"surveyAnswers":{"question1":"4","question2":"5","question3":"4","question4":"3","question5":"3"},"surveyCompletionTime":1453337417334,"surveyName":"Trust Questions","username":"vaco64"}
{"class":"gov.sandia.genlist.survey.Survey","id":41,"surveyAnswers":{"question7":"3","question6":"3","question8":"1","question1":"2","question2":"1","question3":"1","question4":"3","question5":"1"},"surveyCompletionTime":1453340082863,"surveyName":"Group Identity Questions","username":"tipper"}
{"class":"gov.sandia.genlist.survey.Survey","id":42,"surveyAnswers":{"question1":"4","question2":"5","question3":"4","question4":"5","question5":"4"},"surveyCompletionTime":1453340156587,"surveyName":"Trust Questions","username":"tipper"}
{"class":"gov.sandia.genlist.survey.Survey","id":43,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"1","question5":"1"},"surveyCompletionTime":1453366514352,"surveyName":"Could we fly from London to New York in an hour?","username":"Turk"}
{"class":"gov.sandia.genlist.survey.Survey","id":44,"surveyAnswers":{"question6":"3","question1":"3","question2":"1","question3":"4","question4":"2","question5":"1"},"surveyCompletionTime":1453367014510,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Turk"}
{"class":"gov.sandia.genlist.survey.Survey","id":45,"surveyAnswers":{"question7":"3","question6":"3","question8":"6","question1":"2","question2":"2","question3":"2","question4":"1","question5":"2"},"surveyCompletionTime":1453367052098,"surveyName":"Group Identity Questions","username":"Turk"}
{"class":"gov.sandia.genlist.survey.Survey","id":46,"surveyAnswers":{"question1":"5","question2":"5","question3":"5","question4":"5","question5":"5"},"surveyCompletionTime":1453367075590,"surveyName":"Trust Questions","username":"Turk"}
{"class":"gov.sandia.genlist.survey.Survey","id":47,"surveyAnswers":{"question7":"3","question6":"2","question8":"7","question1":"3","question2":"3","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453370204555,"surveyName":"Group Identity Questions","username":"katy"}
{"class":"gov.sandia.genlist.survey.Survey","id":48,"surveyAnswers":{"question1":"5","question2":"4","question3":"4","question4":"4","question5":"5"},"surveyCompletionTime":1453370224092,"surveyName":"Trust Questions","username":"katy"}
{"class":"gov.sandia.genlist.survey.Survey","id":49,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"3","question5":"2"},"surveyCompletionTime":1453372443757,"surveyName":"Could we fly from London to New York in an hour?","username":"A2HHKBW8HQWI66"}
{"class":"gov.sandia.genlist.survey.Survey","id":50,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"3","question5":"1"},"surveyCompletionTime":1453372523568,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"A2HHKBW8HQWI66"}
{"class":"gov.sandia.genlist.survey.Survey","id":51,"surveyAnswers":{"question7":"2","question6":"5","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453372604500,"surveyName":"Group Identity Questions","username":"A2HHKBW8HQWI66"}
{"class":"gov.sandia.genlist.survey.Survey","id":52,"surveyAnswers":{"question1":"3","question2":"3","question3":"4","question4":"3","question5":"4"},"surveyCompletionTime":1453372620854,"surveyName":"Trust Questions","username":"A2HHKBW8HQWI66"}
{"class":"gov.sandia.genlist.survey.Survey","id":53,"surveyAnswers":{"question6":"1","question1":"1","question2":"2","question3":"3","question4":"1","question5":"1"},"surveyCompletionTime":1453376161194,"surveyName":"Could we fly from London to New York in an hour?","username":"A1XDXU43RJY8X7"}
{"class":"gov.sandia.genlist.survey.Survey","id":54,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"2","question5":"1"},"surveyCompletionTime":1453376240486,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"A1XDXU43RJY8X7"}
{"class":"gov.sandia.genlist.survey.Survey","id":55,"surveyAnswers":{"question7":"2","question6":"3","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453376261809,"surveyName":"Group Identity Questions","username":"A1XDXU43RJY8X7"}
{"class":"gov.sandia.genlist.survey.Survey","id":56,"surveyAnswers":{"question1":"4","question2":"4","question3":"3","question4":"4","question5":"4"},"surveyCompletionTime":1453376274766,"surveyName":"Trust Questions","username":"A1XDXU43RJY8X7"}
{"class":"gov.sandia.genlist.survey.Survey","id":57,"surveyAnswers":{"question7":"3","question6":"4","question8":"9","question1":"2","question2":"2","question3":"1","question4":"3","question5":"2"},"surveyCompletionTime":1453380224818,"surveyName":"Group Identity Questions","username":"dconti62"}
{"class":"gov.sandia.genlist.survey.Survey","id":58,"surveyAnswers":{"question1":"5","question2":"5","question3":"3","question4":"4","question5":"3"},"surveyCompletionTime":1453380240712,"surveyName":"Trust Questions","username":"dconti62"}
{"class":"gov.sandia.genlist.survey.Survey","id":59,"surveyAnswers":{"question7":"2","question6":"2","question8":"7","question1":"2","question2":"2","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453381607202,"surveyName":"Group Identity Questions","username":"jpq01"}
{"class":"gov.sandia.genlist.survey.Survey","id":60,"surveyAnswers":{"question1":"3","question2":"4","question3":"4","question4":"5","question5":"3"},"surveyCompletionTime":1453381616613,"surveyName":"Trust Questions","username":"jpq01"}
{"class":"gov.sandia.genlist.survey.Survey","id":61,"surveyAnswers":{"question6":"4","question1":"1","question2":"2","question3":"3","question4":"2","question5":"1"},"surveyCompletionTime":1453382240546,"surveyName":"Could we fly from London to New York in an hour?","username":"APGX2WZ59OWDN"}
{"class":"gov.sandia.genlist.survey.Survey","id":62,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453382325761,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"APGX2WZ59OWDN"}
{"class":"gov.sandia.genlist.survey.Survey","id":63,"surveyAnswers":{"question7":"3","question6":"2","question8":"7","question1":"2","question2":"2","question3":"2","question4":"1","question5":"2"},"surveyCompletionTime":1453382345214,"surveyName":"Group Identity Questions","username":"APGX2WZ59OWDN"}
{"class":"gov.sandia.genlist.survey.Survey","id":64,"surveyAnswers":{"question1":"5","question2":"5","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453382356439,"surveyName":"Trust Questions","username":"APGX2WZ59OWDN"}
{"class":"gov.sandia.genlist.survey.Survey","id":65,"surveyAnswers":{"question7":"4","question6":"4","question8":"5","question1":"3","question2":"2","question3":"1","question4":"1","question5":"2"},"surveyCompletionTime":1453393588627,"surveyName":"Group Identity Questions","username":"pats12to87"}
{"class":"gov.sandia.genlist.survey.Survey","id":66,"surveyAnswers":{"question1":"5","question2":"4","question3":"4","question4":"5","question5":"4"},"surveyCompletionTime":1453393605430,"surveyName":"Trust Questions","username":"pats12to87"}
{"class":"gov.sandia.genlist.survey.Survey","id":67,"surveyAnswers":{"question6":"4","question1":"1","question2":"2","question3":"3","question4":"2","question5":"1"},"surveyCompletionTime":1453398618294,"surveyName":"Could we fly from London to New York in an hour?","username":"mac"}
{"class":"gov.sandia.genlist.survey.Survey","id":68,"surveyAnswers":{"question7":"2","question6":"4","question8":"5","question1":"2","question2":"2","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453410040927,"surveyName":"Group Identity Questions","username":"b367"}
{"class":"gov.sandia.genlist.survey.Survey","id":69,"surveyAnswers":{"question1":"5","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453410062867,"surveyName":"Trust Questions","username":"b367"}
{"class":"gov.sandia.genlist.survey.Survey","id":70,"surveyAnswers":{"question7":"2","question6":"2","question8":"4","question1":"2","question2":"1","question3":"1","question4":"2","question5":"1"},"surveyCompletionTime":1453426115648,"surveyName":"Group Identity Questions","username":"A2NFKOH8HAAL1P"}
{"class":"gov.sandia.genlist.survey.Survey","id":71,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453426140017,"surveyName":"Trust Questions","username":"A2NFKOH8HAAL1P"}
{"class":"gov.sandia.genlist.survey.Survey","id":72,"surveyAnswers":{"question6":"4","question1":"1","question2":"2","question3":"3","question4":"3","question5":"2"},"surveyCompletionTime":1453498643660,"surveyName":"Could we fly from London to New York in an hour?","username":"arod231"}
{"class":"gov.sandia.genlist.survey.Survey","id":73,"surveyAnswers":{"question6":"3","question1":"3","question2":"1","question3":"4","question4":"3","question5":"1"},"surveyCompletionTime":1453499031815,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"arod231"}
{"class":"gov.sandia.genlist.survey.Survey","id":74,"surveyAnswers":{"question7":"3","question6":"2","question8":"7","question1":"2","question2":"2","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453499198614,"surveyName":"Group Identity Questions","username":"arod231"}
{"class":"gov.sandia.genlist.survey.Survey","id":75,"surveyAnswers":{"question1":"4","question2":"4","question3":"5","question4":"5","question5":"5"},"surveyCompletionTime":1453499232431,"surveyName":"Trust Questions","username":"arod231"}
{"class":"gov.sandia.genlist.survey.Survey","id":76,"surveyAnswers":{"question7":"2","question6":"3","question8":"3","question1":"2","question2":"1","question3":"1","question4":"2","question5":"1"},"surveyCompletionTime":1453621026423,"surveyName":"Group Identity Questions","username":"Jo"}
{"class":"gov.sandia.genlist.survey.Survey","id":77,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453621046695,"surveyName":"Trust Questions","username":"Jo"}
{"class":"gov.sandia.genlist.survey.Survey","id":78,"surveyAnswers":{"question7":"2","question6":"3","question8":"4","question1":"3","question2":"2","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453709634768,"surveyName":"Group Identity Questions","username":"cris985"}
{"class":"gov.sandia.genlist.survey.Survey","id":79,"surveyAnswers":{"question1":"5","question2":"3","question3":"4","question4":"5","question5":"4"},"surveyCompletionTime":1453709658037,"surveyName":"Trust Questions","username":"cris985"}
{"class":"gov.sandia.genlist.survey.Survey","id":80,"surveyAnswers":{"question7":"4","question6":"2","question8":"4","question1":"3","question2":"2","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453749533638,"surveyName":"Group Identity Questions","username":"paige1981"}
{"class":"gov.sandia.genlist.survey.Survey","id":81,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453749555507,"surveyName":"Trust Questions","username":"paige1981"}
{"class":"gov.sandia.genlist.survey.Survey","id":82,"surveyAnswers":{"question7":"1","question6":"5","question8":"3","question1":"2","question2":"2","question3":"1","question4":"3","question5":"2"},"surveyCompletionTime":1453811930923,"surveyName":"Group Identity Questions","username":"AURYD2FH3FUOQ"}
{"class":"gov.sandia.genlist.survey.Survey","id":83,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"3","question5":"3"},"surveyCompletionTime":1453811947175,"surveyName":"Trust Questions","username":"AURYD2FH3FUOQ"}
{"class":"gov.sandia.genlist.survey.Survey","id":84,"surveyAnswers":{"question7":"2","question6":"4","question8":"2","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453896068779,"surveyName":"Group Identity Questions","username":"seemless"}
{"class":"gov.sandia.genlist.survey.Survey","id":85,"surveyAnswers":{"question1":"4","question2":"4","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453896083257,"surveyName":"Trust Questions","username":"seemless"}
{"class":"gov.sandia.genlist.survey.Survey","id":86,"surveyAnswers":{"question7":"4","question6":"2","question8":"8","question1":"3","question2":"2","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453908208465,"surveyName":"Group Identity Questions","username":"CMARTI"}
{"class":"gov.sandia.genlist.survey.Survey","id":87,"surveyAnswers":{"question1":"5","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453908227026,"surveyName":"Trust Questions","username":"CMARTI"}
{"class":"gov.sandia.genlist.survey.Survey","id":88,"surveyAnswers":{"question6":"1","question1":"1","question2":"2","question3":"3","question4":"2","question5":"1"},"surveyCompletionTime":1453929772727,"surveyName":"Could we fly from London to New York in an hour?","username":"CHERYL3188"}
{"class":"gov.sandia.genlist.survey.Survey","id":89,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453929815356,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"CHERYL3188"}
{"class":"gov.sandia.genlist.survey.Survey","id":90,"surveyAnswers":{"question7":"3","question6":"1","question8":"4","question1":"2","question2":"2","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453929846458,"surveyName":"Group Identity Questions","username":"CHERYL3188"}
{"class":"gov.sandia.genlist.survey.Survey","id":91,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"2","question5":"1"},"surveyCompletionTime":1453929854901,"surveyName":"Could we fly from London to New York in an hour?","username":"jturk"}
{"class":"gov.sandia.genlist.survey.Survey","id":92,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453929857212,"surveyName":"Trust Questions","username":"CHERYL3188"}
{"class":"gov.sandia.genlist.survey.Survey","id":93,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453929913316,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"jturk"}
